lens_random_index,lens_mass,lens_class,lens_ra_ref,lens_dec_ref,lens_pmrac,lens_pmdec,lens_parallax,lens_dist,lens_will_escape,lens_G,source_id,source_ra_ref,source_dec_ref,source_pmrac,source_pmdec,source_parallax,source_G,min_approach,thetaE,u_min,t0_est_sim,phot_flag,ast_flag
53344.0,1.2538743019104004,Star,268.436116230169,-31.854208180867083,-0.9122248889861264,-5.416155347208121,0.3408577248787794,2.933775376091693,False,16.06427842465652,4.043652163757409e+18,268.43670838984224,-31.856430053050193,-2.0128393,-0.5480827,0.21548846,18.27377,2.147779984438928,1.1314657780827693,1.8982279676883105,3658.798690671031,True,False
44033.0,0.3283689022064209,Star,268.434739739105,-30.12289904146828,5.33185513334594,5.8673753171947,0.1285351569359004,7.779972607017491,False,24.412922874719374,4.0563800760008054e+18,268.4316378499795,-30.13026480121453,1.3746892,-4.99568,0.12642197,18.50802,0.6721346807034584,0.0751742063229637,8.941027961317355,-424.94380796508455,False,False
53671.0,0.3769685328006744,Star,273.16667240517694,-30.2948759028515,-5.808636914842062,-11.640607344163987,0.1452385212667075,6.885225705125833,False,23.76755221779012,4.049651270997246e+18,273.17289200312166,-30.290777297697947,3.1298938,-4.8189487,0.14437476,20.081562,0.4709494973912411,0.0514953832582296,9.14547028477503,-146.89325331878524,False,False
44208.0,0.1993080079555511,Star,272.1384558685132,-28.134864969926813,-3.4986258347521964,-4.6099718154482465,0.1561811535214045,6.402821194830981,False,25.149058675734192,4.0508419046511744e+18,272.1385857297667,-28.13383223191004,-3.045485,-0.52941453,0.15266164,20.259663,0.598683607294047,0.0755827302520562,7.920904752944673,1105.3344244408074,False,False
44327.0,0.0880141779780387,Star,269.2125171721949,-27.62187131616891,0.275600993320991,-3.783601549488488,0.1361155336488518,7.346700065694049,False,29.10807801399763,4.063533807888761e+18,269.20653076450344,-27.620494261289867,-9.685021,-1.1977388,0.10990519,19.149685,0.2050522238177393,0.1370665743086784,1.496004586471644,99.15148208765233,True,False
44734.0,0.1204076036810875,Star,269.9405217028195,-18.3473649914483,3.894114510084542,-5.4377675030791535,0.1672742950043739,5.978204839983643,False,26.847223119695265,4.143449027414851e+18,269.93621486851333,-18.347869223564494,-5.1379013,-6.55187,0.10803093,19.790083,0.0507721982368896,0.2410270016945971,0.2106494205210362,386.2036733951627,True,False
54453.0,0.1094622761011123,Star,214.0000393903464,-64.77112623202659,-3.4690725255576087,-5.810129975772187,1.128681176568774,0.8859897912358485,False,23.106665965117895,5.852773477815157e+18,214.0009798971375,-64.77247744762812,-4.951554,-0.80764675,0.23601414,17.109402,0.758350413441603,0.8920637026781054,0.8501079140031417,2988.6768503364246,True,False
54626.0,0.0977191403508186,Star,272.1737683071331,-25.27056702670389,-6.665407130662124,-6.237699485990945,0.1454122675425303,6.876998872928786,False,28.06638378816856,4.065014575173468e+18,272.17576355260974,-25.270217699439105,-3.924891,-5.7080336,0.07767767,18.542799,2.135915448740296,0.2321742112027827,9.199624013688457,-353.9308965266412,False,False
45251.0,0.0787573009729385,Star,270.6736242863907,-32.899777143256664,-1.6728863414582271,0.8858908182966108,0.1801501943111042,5.550923793471374,False,30.120194973904944,4.042859209715352e+18,270.6693791957586,-32.90474423515339,-6.630401,-6.022687,0.11755075,18.340527,0.1340652368209546,0.2003777675356746,0.6690624337706831,-571.9705400981996,True,False
45318.0,0.0912463665008544,Star,273.34312476976754,-30.83456745609352,-3.9134694291550063,0.2833504345689518,0.1625031760412685,6.153725880077844,False,28.33158371073467,4.049202361015468e+18,273.34448473445127,-30.83514847573274,0.34431982,-1.8344858,0.14147699,19.10484,0.5878376730454146,0.1249991108139316,4.702734837213721,1028.32042189489,False,False
54911.0,0.9413671493530272,Star,237.2470087490068,-49.76431613166718,-3.5019763391314656,-0.3983876373744448,0.3022843619043548,3.3081433445651016,False,17.82577625477329,5.982831375370158e+18,237.24511619090012,-49.766032798415694,-7.1052675,-5.4631133,0.15293069,19.601295,3.4961273727990956,1.0700556243208963,3.267238911078,795.2780505546464,False,False
45421.0,0.1624569594860077,Star,261.4675014701408,-27.614027292872017,-2.0687003795784933,-7.56979177138501,0.1090830216089043,9.16732948217462,False,26.51284261268628,4.059980942222033e+18,261.46777011100903,-27.613356097558484,-2.7031088,-9.360497,0.10266449,20.50632,0.8470713157267826,0.0921522376018848,9.192086245222727,3365.745408256046,False,False
45614.0,0.1054899990558624,Star,269.26581886358576,-30.95570885205588,-6.4913188461220654,-8.04653207113494,0.121608165725373,8.223132007913792,False,28.063530348965635,4.044084237467386e+18,269.2672379295189,-30.95603790349538,-4.56439,-8.568095,0.09902465,18.626444,1.1825686441625938,0.1392901169069366,8.489968063941673,-256.91325695581014,False,False
46207.0,1.046072244644165,Star,276.0652308780644,-34.81078866361669,3.3190349371282624,-3.5859003265883387,0.1632391156344721,6.125982710168668,False,17.600444692339828,4.0442965462907617e+18,276.060074427752,-34.814158824019316,-7.048986,-11.843892,0.11632875,19.02617,5.314872256688395,0.6321703621202417,8.407341715392665,546.2327695944718,False,False
55874.0,0.9160184860229492,Star,295.01738269225314,12.590827137755127,-3.052282114299086,-5.234822540284281,0.1712167084651716,5.840551479842384,False,19.36665613032753,4.316784149315715e+18,295.0191786171152,12.59404320754414,-5.4811234,-9.693357,0.14167176,19.588037,2.347773588758211,0.4694751614645528,5.000847289629138,4612.972176759411,False,False
56068.0,0.1159173995256424,Star,268.03558194368253,-30.698348831352007,6.714172394039067,1.856317455312559,0.1621447169603367,6.167330140300632,False,26.992880570234643,4.05614752929153e+18,268.0375274181616,-30.69677201528072,-3.1445124,-7.436428,0.09706961,19.050251,0.0332765147677696,0.2478566882987631,0.1342570781372604,2626.611020185488,True,False
56138.0,0.1975238174200058,Star,268.54860553396395,-28.839461833655353,-2.989592493176616,-4.519522594043827,0.1511672977363461,6.615187378318554,False,24.67178852683262,4.056613138106155e+18,268.5441656887202,-28.844541202951568,-10.570888,-14.420092,0.12112649,20.474915,0.8521662328031507,0.2198287146460692,3.876501002952065,169.16421167484998,False,False
